,Index,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Origin Channel,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
1275,8651,CA-2017-142769,2017-09-13,First Class,RP-19390,Resi Pölking,Email,Seattle,Washington,98103.0,West,Power Muesli,Maple Sweetened,OFF-FA-10000840,5.7,5,0.0,2.679
1276,8673,CA-2020-163265,2020-02-16,Standard Class,JS-16030,Joy Smith,Email,Decatur,Illinois,62521.0,Central,Power Muesli,Maple Sweetened,OFF-FA-10004854,18.368,2,0.2,6.1992
1277,8688,CA-2019-144015,2019-06-26,First Class,AH-10075,Adam Hart,Sales,Los Angeles,California,90036.0,West,Power Muesli,Maple Sweetened,OFF-FA-10000624,17.9,5,0.0,8.95
1278,8706,US-2017-132745,2017-10-01,Standard Class,NF-18475,Neil Französisch,Facebook,Reno,Nevada,89502.0,West,Power Muesli,Maple Sweetened,OFF-FA-10000254,4.71,1,0.0,0.0
1279,8794,CA-2017-162992,2017-12-19,First Class,BP-11095,Bart Pistole,Sales,Los Angeles,California,90008.0,West,Power Muesli,Maple Sweetened,OFF-FA-10004248,22.55,5,0.0,8.7945
1280,8846,CA-2020-156664,2020-12-18,Standard Class,BP-11290,Beth Paige,Email,Columbus,Ohio,43229.0,East,Power Muesli,Maple Sweetened,OFF-FA-10002988,4.824,3,0.2,1.7487
1281,9063,CA-2019-101623,2019-02-28,Standard Class,RR-19525,Rick Reed,Sales,New York City,New York,10035.0,East,Power Muesli,Maple Sweetened,OFF-FA-10003495,36.48,6,0.0,18.24
1282,9334,CA-2020-127726,2020-09-11,Second Class,SS-20410,Shahid Shariari,Email,Georgetown,Kentucky,40324.0,South,Power Muesli,Maple Sweetened,OFF-FA-10000992,14.2,4,0.0,6.674
1283,9337,CA-2020-130715,2020-09-16,Standard Class,CY-12745,Craig Yedwab,Sales,San Francisco,California,94110.0,West,Power Muesli,Maple Sweetened,OFF-FA-10000621,17.9,5,0.0,8.771
1284,9363,CA-2020-111591,2020-03-21,Standard Class,PS-18970,Paul Stevenson,Facebook,Seattle,Washington,98105.0,West,Power Muesli,Maple Sweetened,OFF-FA-10004838,13.02,7,0.0,0.3906
1285,9373,CA-2018-111339,2018-05-29,First Class,VP-21760,Victoria Pisteka,Sales,Columbus,Ohio,43229.0,East,Power Muesli,Maple Sweetened,OFF-FA-10002988,8.04,5,0.2,2.9145
1286,9405,CA-2020-141663,2020-04-13,Standard Class,DP-13105,Dave Poirier,Sales,Philadelphia,Pennsylvania,19134.0,East,Power Muesli,Maple Sweetened,OFF-FA-10004076,7.92,5,0.2,1.683
1287,9479,CA-2017-126193,2017-09-07,Standard Class,SS-20410,Shahid Shariari,Email,Oswego,Illinois,60543.0,Central,Power Muesli,Maple Sweetened,OFF-FA-10000936,13.16,5,0.2,4.1125
1288,9488,US-2020-125213,2020-12-11,First Class,NB-18655,Nona Balk,Sales,Paterson,New Jersey,7501.0,East,Power Muesli,Maple Sweetened,OFF-FA-10001561,6.54,3,0.0,2.1582
1289,9534,CA-2019-116596,2019-10-27,Standard Class,BW-11200,Ben Wallace,Email,New York City,New York,10011.0,East,Power Muesli,Maple Sweetened,OFF-FA-10000134,40.67,7,0.0,12.6077
1290,9556,CA-2018-111612,2018-11-28,Standard Class,EB-14110,Eugene Barchas,Email,Columbus,Ohio,43229.0,East,Power Muesli,Maple Sweetened,OFF-FA-10003021,3.008,2,0.2,0.564
1291,9583,CA-2019-107475,2019-06-07,Standard Class,RS-19870,Roy Skaria,Facebook,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Maple Sweetened,OFF-FA-10002988,9.648,6,0.2,3.4974
1292,9612,CA-2020-144365,2020-10-24,Standard Class,CS-11950,Carlos Soltero,Email,Jackson,Mississippi,39212.0,South,Power Muesli,Maple Sweetened,OFF-FA-10000735,11.68,4,0.0,5.256
1293,9702,CA-2019-105291,2019-10-30,Standard Class,SP-20920,Susan Pistek,Email,San Luis Obispo,California,93405.0,West,Power Muesli,Maple Sweetened,OFF-FA-10003059,3.62,2,0.0,1.1946
1294,9860,CA-2020-113278,2020-01-14,Standard Class,HR-14770,Hallie Redmond,Facebook,Richmond,Indiana,47374.0,Central,Power Muesli,Maple Sweetened,OFF-FA-10003472,2.52,2,0.0,0.1008
1295,9887,CA-2017-146997,2017-01-23,Standard Class,SG-20605,Speros Goranitis,Email,Lafayette,Indiana,47905.0,Central,Power Muesli,Maple Sweetened,OFF-FA-10003467,5.94,3,0.0,0.0
1296,9978,US-2019-103674,2019-12-06,Standard Class,AP-10720,Anne Pryor,Facebook,Los Angeles,California,90032.0,West,Power Muesli,Maple Sweetened,OFF-FA-10003467,13.86,7,0.0,0.0
1297,10,CA-2017-115812,2017-06-09,Standard Class,BH-11710,Brosina Hoffman,Email,Los Angeles,California,90032.0,West,Power Muesli,Mega Protein,OFF-AP-10002892,114.9,5,0.0,34.47
1298,15,US-2018-118983,2018-11-22,Standard Class,HP-14815,Harold Pawlan,Facebook,Fort Worth,Texas,76106.0,Central,Power Muesli,Mega Protein,OFF-AP-10002311,68.81,5,0.8,-123.858
1299,23,CA-2019-137330,2019-12-09,Standard Class,KB-16585,Ken Black,Sales,Fremont,Nebraska,68025.0,Central,Power Muesli,Mega Protein,OFF-AP-10001492,60.34,7,0.0,15.6884
1300,80,CA-2019-127208,2019-06-12,First Class,SC-20770,Stewart Carmichael,Sales,Decatur,Alabama,35601.0,South,Power Muesli,Mega Protein,OFF-AP-10002118,208.16,1,0.0,56.2032
1301,99,CA-2019-149223,2019-09-06,Standard Class,ER-13855,Elpida Rittenbach,Sales,Saint Paul,Minnesota,55106.0,Central,Power Muesli,Mega Protein,OFF-AP-10000358,77.88,6,0.0,22.5852
1302,145,CA-2020-155376,2020-12-22,Standard Class,SG-20080,Sandra Glassco,Email,Independence,Missouri,64055.0,Central,Power Muesli,Mega Protein,OFF-AP-10001058,839.43,3,0.0,218.2518
1303,152,CA-2019-158834,2019-03-13,First Class,TW-21025,Tamara Willingham,Facebook,Scottsdale,Arizona,85254.0,West,Power Muesli,Mega Protein,OFF-AP-10000326,157.92,5,0.2,17.766
1304,170,CA-2017-139892,2017-09-08,Standard Class,BM-11140,Becky Martin,Email,San Antonio,Texas,78207.0,Central,Power Muesli,Mega Protein,OFF-AP-10002518,177.98,5,0.8,-453.849
1305,175,US-2017-100853,2017-09-14,Standard Class,JB-15400,Jennifer Braxton,Sales,Chicago,Illinois,60623.0,Central,Power Muesli,Mega Protein,OFF-AP-10000891,52.448,2,0.8,-131.12
1306,177,US-2020-152366,2020-04-21,Second Class,SJ-20500,Shirley Jackson,Email,Houston,Texas,77036.0,Central,Power Muesli,Mega Protein,OFF-AP-10002684,97.264,4,0.8,-243.16
1307,203,CA-2017-133690,2017-08-03,First Class,BS-11755,Bruce Stewart,Email,Denver,Colorado,80219.0,West,Power Muesli,Mega Protein,OFF-AP-10003622,2.6,1,0.2,0.2925
1308,204,US-2020-116701,2020-12-17,Second Class,LC-17140,Logan Currie,Email,Dallas,Texas,75220.0,Central,Power Muesli,Mega Protein,OFF-AP-10003217,66.284,2,0.8,-178.9668
1309,248,CA-2017-131926,2017-06-01,Second Class,DW-13480,Dianna Wilson,Facebook,Lakeville,Minnesota,55044.0,Central,Power Muesli,Mega Protein,OFF-AP-10002945,1503.25,5,0.0,496.0725
1310,262,US-2020-155299,2020-06-08,Standard Class,Dl-13600,Dorris liebe,Sales,Pasadena,Texas,77506.0,Central,Power Muesli,Mega Protein,OFF-AP-10002203,1.624,2,0.8,-4.466
1311,288,CA-2019-112697,2019-12-18,Second Class,AH-10195,Alan Haines,Sales,Tamarac,Florida,33319.0,South,Power Muesli,Mega Protein,OFF-AP-10002684,194.528,2,0.2,24.316
1312,360,CA-2020-155698,2020-03-08,First Class,VB-21745,Victoria Brennan,Sales,Columbus,Georgia,31907.0,South,Power Muesli,Mega Protein,OFF-AP-10001124,647.84,8,0.0,168.4384
1313,379,CA-2018-130792,2018-04-28,Standard Class,RA-19915,Russell Applegate,Email,Houston,Texas,77095.0,Central,Power Muesli,Mega Protein,OFF-AP-10000696,8.652,3,0.8,-20.3322
1314,405,CA-2020-117933,2020-12-24,Standard Class,RF-19840,Roy Französisch,Email,New York City,New York,10024.0,East,Power Muesli,Mega Protein,OFF-AP-10004249,35.91,3,0.0,9.6957
1315,460,CA-2018-109638,2018-12-15,Standard Class,JH-15985,Joseph Holt,Email,Seattle,Washington,98115.0,West,Power Muesli,Mega Protein,OFF-AP-10002472,103.92,4,0.0,36.372
1316,467,CA-2019-109869,2019-04-22,Standard Class,TN-21040,Tanja Norvell,Facebook,Phoenix,Arizona,85023.0,West,Power Muesli,Mega Protein,OFF-AP-10002578,78.272,2,0.2,5.8704
1317,539,CA-2018-134894,2018-12-07,Standard Class,DK-12985,Darren Koutras,Email,Henderson,Kentucky,42420.0,South,Power Muesli,Mega Protein,OFF-AP-10001271,152.94,3,0.0,41.2938
1318,562,CA-2017-145576,2017-09-14,Second Class,CA-12775,Cynthia Arntzen,Email,Tampa,Florida,33614.0,South,Power Muesli,Mega Protein,OFF-AP-10003914,13.0,5,0.2,1.3
1319,584,CA-2020-145233,2020-12-01,Standard Class,DV-13465,Dianna Vittorini,Email,Denver,Colorado,80219.0,West,Power Muesli,Mega Protein,OFF-AP-10000358,31.152,3,0.2,3.5046
1320,595,CA-2017-131450,2017-08-08,Standard Class,LR-16915,Lena Radford,Email,San Diego,California,92024.0,West,Power Muesli,Mega Protein,OFF-AP-10004708,76.12,2,0.0,22.0748
1321,624,CA-2018-138009,2018-11-29,Standard Class,SF-20965,Sylvia Foulston,Sales,Dearborn,Michigan,48126.0,Central,Power Muesli,Mega Protein,OFF-AP-10000179,555.21,5,0.1,178.901
1322,628,CA-2020-153787,2020-05-19,Standard Class,AT-10735,Annie Thurman,Email,Seattle,Washington,98115.0,West,Power Muesli,Mega Protein,OFF-AP-10001563,97.16,2,0.0,28.1764
1323,638,US-2019-123470,2019-08-15,Standard Class,ME-17725,Max Engle,Email,Aurora,Colorado,80013.0,West,Power Muesli,Mega Protein,OFF-AP-10003287,122.328,3,0.2,12.2328
1324,646,CA-2020-126221,2020-12-30,Standard Class,CC-12430,Chuck Clark,Facebook,Columbus,Indiana,47201.0,Central,Power Muesli,Mega Protein,OFF-AP-10002457,209.3,2,0.0,56.511
1325,648,CA-2019-103947,2019-04-01,Standard Class,BB-10990,Barry Blumstein,Sales,Sierra Vista,Arizona,85635.0,West,Power Muesli,Mega Protein,OFF-AP-10002350,30.144,2,0.2,3.0144
1326,655,CA-2019-137239,2019-08-22,Standard Class,CR-12730,Craig Reiter,Email,Columbus,Ohio,43229.0,East,Power Muesli,Mega Protein,OFF-AP-10002439,113.552,2,0.2,8.5164
1327,674,CA-2020-130351,2020-12-05,First Class,RB-19570,Rob Beeghly,Email,Columbus,Indiana,47201.0,Central,Power Muesli,Mega Protein,OFF-AP-10004532,61.44,3,0.0,16.5888
1328,677,US-2020-119438,2020-03-18,Standard Class,CD-11980,Carol Darley,Email,Tyler,Texas,75701.0,Central,Power Muesli,Mega Protein,OFF-AP-10000804,2.688,3,0.8,-7.392
1329,685,US-2020-168116,2020-11-04,First Class,GT-14635,Grant Thornton,Sales,Burlington,North Carolina,27217.0,South,Power Muesli,Mega Protein,OFF-AP-10002457,167.44,2,0.2,14.651
1330,706,CA-2017-138527,2017-09-12,Standard Class,BN-11470,Brad Norvell,Sales,Cary,North Carolina,27511.0,South,Power Muesli,Mega Protein,OFF-AP-10001469,166.84,5,0.2,18.7695
1331,713,US-2020-100048,2020-05-19,Standard Class,RS-19765,Roland Schwarz,Sales,Mount Vernon,New York,10550.0,East,Power Muesli,Mega Protein,OFF-AP-10001154,281.34,6,0.0,109.7226
1332,803,CA-2019-136133,2019-08-18,Second Class,HW-14935,Helen Wasserman,Sales,New York City,New York,10024.0,East,Power Muesli,Mega Protein,OFF-AP-10000576,355.32,9,0.0,99.4896
1333,812,CA-2017-151995,2017-10-13,First Class,ZC-21910,Zuschuss Carroll,Email,Edmonds,Washington,98026.0,West,Power Muesli,Mega Protein,OFF-AP-10000240,213.92,4,0.0,62.0368
1334,831,CA-2020-129462,2020-06-16,Second Class,JE-15745,Joel Eaton,Email,Florence,Kentucky,41042.0,South,Power Muesli,Mega Protein,OFF-AP-10003884,180.66,3,0.0,50.5848
1335,835,CA-2019-165316,2019-07-23,Standard Class,JB-15400,Jennifer Braxton,Sales,Tampa,Florida,33614.0,South,Power Muesli,Mega Protein,OFF-AP-10003266,23.696,2,0.2,6.5164
1336,924,CA-2018-111164,2018-04-11,Standard Class,SE-20110,Sanjit Engle,Email,New York City,New York,10009.0,East,Power Muesli,Mega Protein,OFF-AP-10004487,406.6,5,0.0,113.848
1337,929,CA-2018-115091,2018-10-05,Standard Class,JJ-15760,Joel Jenkins,Facebook,Springfield,Virginia,22153.0,South,Power Muesli,Mega Protein,OFF-AP-10000696,28.84,2,0.0,9.5172
1338,937,CA-2019-140081,2019-06-20,Standard Class,CG-12040,Catherine Glotzbach,Facebook,Philadelphia,Pennsylvania,19120.0,East,Power Muesli,Mega Protein,OFF-AP-10001058,447.696,2,0.2,33.5772
1339,940,CA-2018-148250,2018-12-13,Standard Class,RP-19270,Rachel Payne,Sales,Riverside,California,92503.0,West,Power Muesli,Mega Protein,OFF-AP-10003040,134.48,4,0.0,34.9648
1340,1045,CA-2020-115651,2020-07-09,First Class,NS-18640,Noel Staavos,Sales,Chicago,Illinois,60610.0,Central,Power Muesli,Mega Protein,OFF-AP-10000055,58.464,9,0.8,-146.16
1341,1062,CA-2018-161263,2018-04-16,Standard Class,TS-21160,Theresa Swint,Sales,Toledo,Ohio,43615.0,East,Power Muesli,Mega Protein,OFF-AP-10002350,45.216,3,0.2,4.5216
1342,1078,CA-2020-132521,2020-09-23,Second Class,DW-13540,Don Weiss,Email,Seattle,Washington,98105.0,West,Power Muesli,Mega Protein,OFF-AP-10002191,119.96,2,0.0,33.5888
1343,1095,CA-2018-165085,2018-12-27,Standard Class,BT-11485,Brad Thomas,Facebook,Clinton,Maryland,20735.0,East,Power Muesli,Mega Protein,OFF-AP-10002518,355.96,2,0.0,103.2284
1344,1138,CA-2019-152170,2019-11-12,Second Class,FH-14275,Frank Hawley,Sales,La Porte,Indiana,46350.0,Central,Power Muesli,Mega Protein,OFF-AP-10002350,37.68,2,0.0,10.5504
1345,1147,CA-2018-112452,2018-04-04,First Class,NC-18340,Nat Carroll,Email,Lansing,Michigan,48911.0,Central,Power Muesli,Mega Protein,OFF-AP-10003849,644.076,2,0.1,107.346
1346,1160,CA-2020-147039,2020-06-29,Standard Class,AA-10315,Alex Avila,Email,Minneapolis,Minnesota,55407.0,Central,Power Muesli,Mega Protein,OFF-AP-10000576,362.94,3,0.0,90.735
1347,1189,CA-2020-117212,2020-02-26,Second Class,BT-11530,Bradley Talbott,Facebook,Los Angeles,California,90036.0,West,Power Muesli,Mega Protein,OFF-AP-10004532,81.92,4,0.0,22.1184
1348,1251,CA-2020-115602,2020-12-18,Standard Class,DJ-13630,Doug Jacobs,Email,New York City,New York,10009.0,East,Power Muesli,Mega Protein,OFF-AP-10000891,1704.56,13,0.0,511.368
1349,1272,US-2019-103646,2019-04-21,Standard Class,SP-20545,Sibella Parks,Sales,Chicago,Illinois,60623.0,Central,Power Muesli,Mega Protein,OFF-AP-10004487,48.792,3,0.8,-126.8592
1350,1296,CA-2018-138898,2018-05-25,Standard Class,JH-16180,Justin Hirsh,Email,Pueblo,Colorado,81001.0,West,Power Muesli,Mega Protein,OFF-AP-10004487,845.728,13,0.2,84.5728
1351,1309,CA-2019-141397,2019-06-20,First Class,RC-19825,Roy Collins,Email,Pasadena,California,91104.0,West,Power Muesli,Mega Protein,OFF-AP-10003971,21.78,2,0.0,5.6628
1352,1323,CA-2020-121804,2020-03-03,Standard Class,LP-17095,Liz Preis,Email,Murray,Kentucky,42071.0,South,Power Muesli,Mega Protein,OFF-AP-10004859,72.8,5,0.0,19.656
1353,1334,CA-2017-122567,2017-02-16,Standard Class,MN-17935,Michael Nguyen,Email,Dallas,Texas,75220.0,Central,Power Muesli,Mega Protein,OFF-AP-10001303,7.96,2,0.8,-13.93
1354,1346,CA-2017-118339,2017-03-17,Standard Class,BN-11515,Bradley Nguyen,Email,Lakeville,Minnesota,55044.0,Central,Power Muesli,Mega Protein,OFF-AP-10001154,93.78,2,0.0,36.5742
1355,1376,CA-2017-126361,2017-08-04,Second Class,VD-21670,Valerie Dominguez,Email,Pleasant Grove,Utah,84062.0,West,Power Muesli,Mega Protein,OFF-AP-10003590,1089.75,3,0.0,305.13
1356,1422,CA-2018-124800,2018-09-26,Standard Class,RW-19540,Rick Wilson,Sales,Mesa,Arizona,85204.0,West,Power Muesli,Mega Protein,OFF-AP-10004980,60.672,2,0.2,14.4096
1357,1537,CA-2019-112389,2019-10-29,Standard Class,JM-15655,Jim Mitchum,Sales,Bridgeton,New Jersey,8302.0,East,Power Muesli,Mega Protein,OFF-AP-10001626,11.67,3,0.0,3.0342
1358,1551,US-2020-124926,2020-11-13,Second Class,ME-17320,Maria Etezadi,Facebook,Houston,Texas,77095.0,Central,Power Muesli,Mega Protein,OFF-AP-10004868,9.324,6,0.8,-24.7086
1359,1579,CA-2019-102456,2019-02-27,First Class,DL-12865,Dan Lawera,Email,New York City,New York,10011.0,East,Power Muesli,Mega Protein,OFF-AP-10004336,170.88,3,0.0,49.5552
1360,1627,CA-2018-164539,2018-11-16,Standard Class,PO-19180,Philisse Overcash,Facebook,New York City,New York,10011.0,East,Power Muesli,Mega Protein,OFF-AP-10002457,523.25,5,0.0,141.2775
1361,1685,CA-2020-149489,2020-04-24,First Class,DK-12835,Damala Kotsonis,Sales,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Mega Protein,OFF-AP-10002495,99.28,2,0.2,12.41
1362,1698,CA-2018-148376,2018-12-27,Standard Class,AG-10900,Arthur Gainer,Email,Los Angeles,California,90008.0,West,Power Muesli,Mega Protein,OFF-AP-10000240,106.96,2,0.0,31.0184
1363,1712,CA-2020-123491,2020-10-30,Standard Class,JK-15205,Jamie Kunitz,Email,San Francisco,California,94122.0,West,Power Muesli,Mega Protein,OFF-AP-10002684,1702.12,14,0.0,510.636
1364,1717,CA-2019-169943,2019-05-19,Standard Class,BN-11515,Bradley Nguyen,Email,New York City,New York,10011.0,East,Power Muesli,Mega Protein,OFF-AP-10001563,242.9,5,0.0,70.441
1365,1725,CA-2018-127453,2018-12-19,First Class,JK-15370,Jay Kimmel,Email,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Mega Protein,OFF-AP-10000828,434.352,3,0.2,43.4352
1366,1726,CA-2018-127453,2018-12-19,First Class,JK-15370,Jay Kimmel,Email,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Mega Protein,OFF-AP-10002906,3.552,2,0.2,0.444
1367,1727,CA-2018-127453,2018-12-19,First Class,JK-15370,Jay Kimmel,Email,Philadelphia,Pennsylvania,19143.0,East,Power Muesli,Mega Protein,OFF-AP-10003860,88.832,4,0.2,7.7728
1368,1735,CA-2020-101483,2020-07-29,Second Class,AG-10675,Anna Gayman,Email,Jacksonville,North Carolina,28540.0,South,Power Muesli,Mega Protein,OFF-AP-10002082,34.848,2,0.2,6.534
1369,1819,US-2017-130379,2017-05-25,Standard Class,JL-15235,Janet Lee,Email,Chicago,Illinois,60623.0,Central,Power Muesli,Mega Protein,OFF-AP-10001394,75.6,2,0.8,-166.32
1370,1821,CA-2019-168956,2019-02-16,Standard Class,EA-14035,Erin Ashbrook,Sales,Chicago,Illinois,60623.0,Central,Power Muesli,Mega Protein,OFF-AP-10004233,92.064,6,0.8,-225.5568
1371,1837,CA-2020-122693,2020-02-19,Second Class,NH-18610,Nicole Hansen,Sales,Roswell,Georgia,30076.0,South,Power Muesli,Mega Protein,OFF-AP-10002518,1245.86,7,0.0,361.2994
1372,1840,CA-2017-117345,2017-08-01,Standard Class,BF-10975,Barbara Fisher,Sales,Charlotte,North Carolina,28205.0,South,Power Muesli,Mega Protein,OFF-AP-10001005,62.92,1,0.2,10.2245
1373,1859,CA-2018-121608,2018-09-03,First Class,JB-15400,Jennifer Braxton,Sales,Bristol,Connecticut,6010.0,East,Power Muesli,Mega Protein,OFF-AP-10002311,137.62,2,0.0,60.5528
1374,1889,CA-2017-142587,2017-10-21,First Class,TB-21520,Tracy Blumstein,Email,Fairfield,Ohio,45014.0,East,Power Muesli,Mega Protein,OFF-AP-10004708,121.792,4,0.2,13.7016
1375,1950,CA-2020-157987,2020-09-02,Standard Class,AC-10615,Ann Chong,Sales,New York City,New York,10009.0,East,Power Muesli,Mega Protein,OFF-AP-10000358,12.98,1,0.0,3.7642
1376,1960,CA-2020-110905,2020-09-10,Second Class,RW-19690,Robert Waldorf,Email,Springfield,Missouri,65807.0,Central,Power Muesli,Mega Protein,OFF-AP-10004785,33.99,3,0.0,14.6157
1377,1966,CA-2020-110905,2020-09-10,Second Class,RW-19690,Robert Waldorf,Email,Springfield,Missouri,65807.0,Central,Power Muesli,Mega Protein,OFF-AP-10003281,24.18,2,0.0,7.254
1378,1984,CA-2017-164721,2017-11-25,Second Class,LW-16825,Laurel Workman,Sales,Brentwood,California,94513.0,West,Power Muesli,Mega Protein,OFF-AP-10000240,320.88,6,0.0,93.0552
1379,1996,US-2020-147221,2020-12-02,Second Class,JS-16030,Joy Smith,Email,Houston,Texas,77036.0,Central,Power Muesli,Mega Protein,OFF-AP-10002534,294.62,5,0.8,-766.012
1380,2010,CA-2017-116407,2017-11-15,Standard Class,JF-15190,Jamie Frazer,Email,Johnson City,Tennessee,37604.0,South,Power Muesli,Mega Protein,OFF-AP-10002118,333.056,2,0.2,29.1424
1381,2046,CA-2019-131835,2019-07-17,Standard Class,MC-17590,Matt Collister,Sales,Perth Amboy,New Jersey,8861.0,East,Power Muesli,Mega Protein,OFF-AP-10004487,162.64,2,0.0,45.5392
1382,2078,CA-2020-140676,2020-09-12,First Class,BF-11080,Bart Folk,Email,Baltimore,Maryland,21215.0,East,Power Muesli,Mega Protein,OFF-AP-10000358,90.86,7,0.0,26.3494
1383,2130,US-2017-114188,2017-05-20,Second Class,RF-19345,Randy Ferguson,Sales,Dover,New Hampshire,3820.0,East,Power Muesli,Mega Protein,OFF-AP-10000124,33.28,4,0.0,9.3184
1384,2191,CA-2019-118913,2019-06-25,Standard Class,AS-10240,Alan Shonely,Email,Los Angeles,California,90049.0,West,Power Muesli,Mega Protein,OFF-AP-10000692,60.81,3,0.0,17.0268
1385,2193,CA-2019-128412,2019-12-10,Standard Class,AP-10915,Arthur Prichep,Email,Seattle,Washington,98105.0,West,Power Muesli,Mega Protein,OFF-AP-10002082,65.34,3,0.0,22.869
1386,2195,CA-2019-128412,2019-12-10,Standard Class,AP-10915,Arthur Prichep,Email,Seattle,Washington,98105.0,West,Power Muesli,Mega Protein,OFF-AP-10000252,35.1,3,0.0,12.285
1387,2212,CA-2019-162313,2019-11-27,First Class,VB-21745,Victoria Brennan,Sales,Lincoln Park,Michigan,48146.0,Central,Power Muesli,Mega Protein,OFF-AP-10003842,167.292,6,0.1,29.7408
1388,2216,CA-2020-129378,2020-10-01,First Class,NS-18505,Neola Schneider,Email,San Jose,California,95123.0,West,Power Muesli,Mega Protein,OFF-AP-10000576,241.96,2,0.0,60.49
1389,2231,CA-2017-128055,2017-03-31,Standard Class,AA-10315,Alex Avila,Email,San Francisco,California,94122.0,West,Power Muesli,Mega Protein,OFF-AP-10002765,52.98,2,0.0,14.8344
1390,2246,CA-2020-103380,2020-11-21,Standard Class,BF-11005,Barry Franz,Facebook,Pasadena,California,91104.0,West,Power Muesli,Mega Protein,OFF-AP-10001492,8.62,1,0.0,2.2412
1391,2251,CA-2018-116092,2018-02-15,Second Class,JM-16195,Justin MacKendrick,Email,Los Angeles,California,90004.0,West,Power Muesli,Mega Protein,OFF-AP-10001391,541.44,6,0.0,157.0176
1392,2254,CA-2018-169201,2018-09-28,First Class,HG-14965,Henry Goldwyn,Sales,San Francisco,California,94110.0,West,Power Muesli,Mega Protein,OFF-AP-10000696,43.26,3,0.0,14.2758
1393,2255,CA-2018-169201,2018-09-28,First Class,HG-14965,Henry Goldwyn,Sales,San Francisco,California,94110.0,West,Power Muesli,Mega Protein,OFF-AP-10002082,43.56,2,0.0,15.246
1394,2285,CA-2018-153108,2018-03-05,Standard Class,SF-20200,Sarah Foster,Email,New Castle,Indiana,47362.0,Central,Power Muesli,Mega Protein,OFF-AP-10002222,60.69,7,0.0,16.3863
1395,2287,CA-2020-165687,2020-11-17,Standard Class,CS-12355,Christine Sundaresam,Email,Salem,Virginia,24153.0,South,Power Muesli,Mega Protein,OFF-AP-10004036,35.04,2,0.0,12.264
1396,2288,US-2020-112928,2020-06-01,Second Class,BB-10990,Barry Blumstein,Sales,Toledo,Ohio,43615.0,East,Power Muesli,Mega Protein,OFF-AP-10002287,17.48,5,0.2,1.311
1397,2315,CA-2020-122035,2020-07-20,Standard Class,EM-13825,Elizabeth Moffitt,Sales,Sioux Falls,South Dakota,57103.0,Central,Power Muesli,Mega Protein,OFF-AP-10002118,416.32,2,0.0,112.4064
1398,2320,CA-2018-117828,2018-12-23,First Class,BD-11500,Bradley Drucker,Email,Richmond,Virginia,23223.0,South,Power Muesli,Mega Protein,OFF-AP-10001563,194.32,4,0.0,56.3528
